Family_name;sp_name;latitude;elevation;annual_mean_temp;annual_prec;Trunk_circumference;age_rank;unique_name;religion;sp_num;Family_num
Cupressaceae;Cryptomeria_japonica;36.93828;320.3656006;11.7;2672.6;306;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.6448374;305.1347656;12.4;2161.9;330;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5690186;272.1464539;12.1;2468.8;500;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.2139091;103.137558;14.2;1947.3;500;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.6365293;8.38351059;13.2;1982.2;360;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.5690186;272.1464539;12.1;2468.8;320;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5522102;355.3196411;11.9;2874.5;425;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5522102;355.3196411;11.9;2874.5;556;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5522102;355.3196411;11.9;2874.5;550;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7441365;18.60116577;14;1459.2;360;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.9991671;621.1821899;12.5;3510.8;540;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.5522102;355.3196411;11.9;2874.5;564;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5522102;355.3196411;11.9;2874.5;546;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.9863041;229.8235474;12;2785.2;382;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.6634662;68.83444977;13.3;2477;670;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.0973879;371.3561707;10.4;2829.6;325;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.0949919;352.7667542;10.6;2648.5;300;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.6634662;68.83444977;13.3;2477;760;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.0040698;90.26574707;13.1;3032.2;300;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.2205904;148.7013855;13.9;2058.3;414;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.0949919;352.7667542;10.6;2648.5;460;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.4724177;93.88717651;10.2;1339.2;645;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7499224;463.4775696;12.8;1202.2;430;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7441365;23.30901337;14;1459.2;360;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.4922322;222.9373322;12.2;2682.1;315;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.9796097;604.9968262;11.6;2353;530;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.9734966;343.7319336;11.5;1498;395;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.220066;370.2640381;13.4;1589.4;412;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.9223201;241.9019623;11.2;1453.8;312;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7752334;734.9476929;10;2586.8;366;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.1011432;224.4577942;13.1;2124.4;620;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.4147766;251.0943604;13.7;1420.5;375;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.7036484;520.7467651;11.1;1461.2;340;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.2187569;34.17264175;15.4;1992.8;328;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.9397695;382.7538757;13.3;2481.5;320;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.1215572;438.2358093;13.1;2306.9;370;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.3712587;486.657074;11.1;2174.9;630;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;37.2644894;161.3683777;11.2;2610.4;323;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.9804152;20.76495361;16.6;1372.2;350;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.2053046;619.5128174;12.3;2996.6;675;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.8796897;293.8328552;12.3;1639.7;413;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.9690416;816.9509888;8.7;3325.2;510;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5310599;894.1240234;10.4;1588.4;695;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.793566;87.48188019;15.3;2118.8;300;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.1378466;580.9552612;11;1800.2;720;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;34.7057406;285.4936218;13;1343.5;550;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7441365;18.60116577;14;1459.2;305;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.4992161;170.7980194;12.5;2663.1;350;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.860257;403.8173828;12;1604.6;300;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.9786176;34.82108307;13.3;2344.5;318;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.9215837;233.509079;14;2644.8;349;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.3380079;549.1601563;11.1;1888.2;400;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7441365;23.30901337;14;1459.2;390;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5327204;701.6108398;9.3;1665.1;321;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.496395;534.8112183;10.1;2555.6;488;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.737179;141.7566986;10.1;1308.4;305;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.6670282;291.4766846;12.6;2197.5;445;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.7060297;148.7575989;9.7;1437.3;590;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.3306618;269.8382874;9.6;1172.7;565;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.5060495;28.39403915;14.8;2036;390;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5060495;28.39403915;14.8;2036;300;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.3109303;202.4977417;11.1;2867.4;487;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;41.5059106;208.0040741;8.9;2103.6;350;2;1;0;27;21
Cupressaceae;Cryptomeria_japonica;39.798961;315.4371338;8.9;1310.6;476;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.4063581;243.5884552;13.1;1938.8;315;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5670797;443.7216797;12.6;1511;371;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5144209;25.02831459;14.2;2252.3;372;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.3210955;153.2067871;11.6;2602.6;545;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.5450056;71.5368576;14.1;2285.8;535;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;39.8131742;330.6654053;8.5;1229.3;475;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.396001;225.0667725;14;1395.6;410;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.396001;225.0667725;14;1395.6;372;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.848598;199.5410767;9.5;1212.4;379;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.3306618;269.8382874;9.6;1172.7;770;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;35.2066686;557.965332;10.8;2148;662;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.3645222;62.5085907;13.1;1367;324;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.4081121;3.319304705;15.6;1676.3;488;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.1282799;156.3945465;12;2500.3;310;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.0480185;86.82946014;10.9;1481.1;320;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5293805;65.29203033;14.6;2120.8;355;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.8566222;635.1499634;10.6;3047;310;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.6943788;653.1932983;10.8;2535.1;410;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.519417;735.2615967;10.3;1690.3;370;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7400627;1133.307007;7.2;2681.4;435;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.105414;98.10483551;14.2;1437.1;305;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.0742461;697.6110229;11.6;2591.5;500;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.2767671;121.7045975;11.6;2815.4;345;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7441365;23.30901337;14;1459.2;300;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.2897642;140.3222656;11.6;2820.2;365;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.5376933;468.2131653;11.9;1513.4;360;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;33.0742485;562.0344238;12.3;2294.3;735;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;32.4665329;224.3593445;18.2;3253.6;340;3;1;1;27;21
Cupressaceae;Cryptomeria_japonica;33.0742485;562.0344238;12.3;2294.3;585;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;40.5118234;35.95650864;9.8;1005.4;974;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;35.3552959;265.3014832;12.7;2194.2;315;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.2962781;177.8806;11.3;2856.5;340;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.0825559;42.64647675;15.5;1411.9;300;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.5376933;468.2131653;11.9;1513.4;370;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.2995693;219.8444824;11.3;2880.3;400;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.141045;90.26765442;14.8;1483.1;354;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;38.3710466;734.1436157;7.1;2607.5;470;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.0384205;217.0758514;14.5;1962.5;414;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5406119;108.8303528;13;2619.4;310;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5733693;191.1369781;13.8;2284.6;389;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5370146;106.7120056;13;2597.4;308;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.9036971;236.973175;11.9;1864.1;567;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5733693;186.2225494;13.8;2284.6;395;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.2688049;476.9598389;12.5;2019.2;470;2;0;1;27;21
Cupressaceae;Cryptomeria_japonica;37.0273008;210.7031403;12.3;2824.2;315;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.1147195;84.53369904;17.2;2927.2;300;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.5376933;468.2131653;11.9;1513.4;560;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;34.5376933;468.2131653;11.9;1513.4;450;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.0045139;181.8522186;14.8;2086.5;560;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.5376933;468.2131653;11.9;1513.4;490;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.4157379;757.1894531;10.2;1156.9;540;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.02368;240.0226135;13.5;2239;330;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;38.3187856;25.22862625;11.9;1203.3;659;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;36.3641058;41.3621254;13.2;1293.1;337;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.0231874;60.0372467;11.1;1437.8;340;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.3858472;6.712533951;11.6;1840.3;398;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.4315689;311.8269653;11.9;2107.6;450;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.5545514;116.750351;10;1242.8;457;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.7406654;930.8128052;8.5;1273.3;380;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;40.2130221;152.8706512;9.3;1036.3;312;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5706832;206.0024414;12.3;2368.8;555;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.6030314;5.572581291;14.6;1476;312;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.1282799;156.3945465;12;2500.3;320;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.430446;121.6931152;13.6;1829.9;580;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.9397603;22.99874687;14.5;2003.5;400;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.5920245;545.5689087;12.5;2777.1;310;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.6825121;885.7789307;8.3;1344.6;860;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;35.9397603;22.99874687;14.5;2003.5;330;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.0654976;166.2010956;12.1;2279.8;430;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.6732963;710.8917236;9.6;1179.9;310;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.0704459;643.3782349;11.6;1583.1;510;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.9415365;29.19102669;14.5;2023.1;300;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.3353681;159.5895996;10.2;2081.3;1150;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5107031;149.2850342;12.9;2653.6;490;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;38.4921374;27.07234001;12.4;2068;464;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.7318095;1250.60376;7.2;1560.9;310;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.099454;39.72602844;15.4;1418.3;320;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.7318095;1250.60376;7.2;1560.9;300;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.9565121;267.4135132;9.1;1061.7;410;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.3903496;330.510437;12.6;1616.7;468;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.629355;110.6676712;14.7;2993.8;410;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;34.3903496;330.510437;12.6;1616.7;407;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.629355;110.6676712;14.7;2993.8;601;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5108139;146.9354858;12.9;2653.6;685;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.4763675;75.89358521;10.8;1887.7;418;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.3962478;141.9323883;13.3;1419.6;520;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;39.4356009;86.79183197;11;2004.1;418;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.62764916;700.2952271;9.5;2736.2;690;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5122068;151.4212189;12.9;2651.4;390;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.43626;51.69159317;10.6;1975.7;345;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.43626;51.69159317;10.6;1975.7;335;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.63320064;682.2060547;12.6;3159.4;320;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.4147766;251.0943604;13.7;1420.5;350;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.0550099;14.06307602;15.3;1882.7;305;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5986826;194.1790009;13.5;2887.3;390;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.9565121;267.4135132;9.1;1061.7;448;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.5986826;194.1790009;13.5;2887.3;420;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7507202;21.66683006;14.1;1360.7;332;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.5917861;421.8202515;13.9;2962.6;610;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.4112129;318.7554932;13;1463.5;420;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.2614095;493.6418457;12.6;2628.7;440;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.6003734;179.6795959;13;2936;610;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;38.0183025;12.00117111;13.2;1692;345;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.153207;107.7383118;14.3;1472.1;380;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.153207;107.7383118;14.3;1472.1;350;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;38.8557789;207.6770782;9.8;2086.1;485;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.4948849;218.5868225;13.4;2026.7;618;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.3759789;388.2512817;9.7;3005;314;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.0936271;159.5774994;13.6;1598.3;330;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.6239867;355.3434143;12;2784.9;409;3;1;1;27;21
Cupressaceae;Cryptomeria_japonica;38.8547879;204.430954;9.8;2086.1;424;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5122068;151.4212189;12.9;2651.4;390;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.6639976;557.0755005;12.6;3121.3;640;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;34.865301;110.0003433;14.3;1217.2;850;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;38.8557789;207.6770782;9.8;2086.1;515;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.1460858;600.522583;11.8;2233.1;423;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;35.1460858;600.522583;11.8;2233.1;390;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.4832989;22.83309364;16.2;1156.8;411;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.8765338;149.1906433;14;1300.2;525;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;38.0074543;77.05628967;11.9;1286.4;317;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.0951344;175.8480377;11.9;2541.6;310;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.1825541;825.4072876;9.5;1776.9;300;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.9565042;34.2709465;14.4;2023.3;360;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.8150612;615.0618286;11.9;1161.5;500;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;36.7198987;377.4606323;11.7;1863.6;441;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.453276;24.98819351;10.7;1841.4;635;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5104191;192.3578491;12.5;2592.1;550;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.6813105;344.6660461;11.8;3469.6;656;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;38.8833675;179.5641479;9.8;2036.6;573;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;38.8849927;186.7829285;9.8;2036.6;693;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.50907;207.0841675;12.5;2592.1;360;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.6813105;344.6660461;11.8;3469.6;313;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.453276;24.98819351;10.7;1841.4;460;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;38.0022622;50.90009689;12;1280.8;314;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.4379507;28.99770355;10.5;1308.7;337;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5227961;127.9137955;12.9;2650;328;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.6202061;293.1044617;14.6;2717.2;850;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;34.9076032;493.0203552;11.8;1589.5;399;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.6837406;395.5423279;11.9;3215.7;598;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.3658764;7.943851471;13.9;1338.3;351;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5193833;211.3433075;12.7;2582.3;562;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;35.8459818;447.6642456;11.7;2535;470;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.8459818;447.6642456;11.7;2535;1030;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;35.8459818;447.6642456;11.7;2535;1000;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5183618;451.3287048;10.8;2557.4;380;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5183618;451.3287048;10.8;2557.4;375;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.1329348;212.7366028;13.9;1940.2;320;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7725998;198.8254547;12.6;2578.4;335;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5285045;121.1292343;13;2635.9;430;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7725998;198.8254547;12.6;2578.4;380;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.529248;110.8787308;13;2643;485;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.4637604;89.95755768;15.3;1240.3;339;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.6228833;241.5845947;14.2;2895.2;350;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;38.89996;303.4640198;9.5;2074.9;384;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.4398301;37.54499054;10.7;1797.3;475;2;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7725998;198.8254547;12.6;2578.4;390;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.796197;108.2939072;13.1;2557.1;450;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.4512323;125.00737;10.5;1812.4;395;2;0;1;27;21
Cupressaceae;Cryptomeria_japonica;38.0022622;50.90009689;12;1280.8;350;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.4180613;664.5516968;12;1380.3;355;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5343171;438.4570923;11.9;2556.5;380;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.350229;483.535553;11.4;1445.9;384;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5343171;438.4570923;11.9;2556.5;506;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.4615423;61.73680496;10.6;1774;360;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;39.4615423;61.73680496;10.6;1774;360;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;34.9071616;88.76673889;14.6;1310;420;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.7541117;11.85104656;14.3;2207.6;690;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;38.8155274;67.37937927;11;1261;580;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;34.1051835;757.0536499;11.8;1734.3;316;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;37.1478952;6.156211853;13.6;2307.3;415;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.2034844;659.9499512;11.7;2030.6;455;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.70873667;408.4177856;13.3;3169.4;450;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.70873667;408.4177856;13.3;3169.4;430;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.8320399;94.41677094;12.7;2498.1;354;2;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.8794149;71.11351013;15.3;1430.8;350;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.490219;60.02642822;10.5;1799.5;345;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.7421193;199.5430756;13.5;1643.5;340;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.2200476;448.695343;13;2000.2;607;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.453566;136.9302979;13.7;2053.9;310;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.3627974;390.8641052;12.1;1786.9;400;2;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7525452;33.48373413;13.9;1443.9;491;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.5874115;85.49694061;12.9;2456.2;330;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.7972598;367.2937927;11.9;2814.8;420;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.5874115;85.49694061;12.9;2456.2;330;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;39.4585906;260.4123535;9.6;2088.9;356;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.6748061;164.6134491;12.8;1494.7;477;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.609674;156.6486816;14.7;1897.9;330;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.7370178;286.3752136;13.7;2801;340;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.7370178;286.3752136;13.7;2801;315;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.4329316;1049.610474;8.6;1118.3;775;4;1;1;27;21
Cupressaceae;Cryptomeria_japonica;38.9257895;226.5363617;9.6;2103.8;330;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;35.2032157;395.1827698;12.2;1684.5;362;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;33.7370178;286.3752136;13.7;2801;300;3;0;0;27;21
Cupressaceae;Cryptomeria_japonica;34.4445272;101.0007706;14.9;1387.1;305;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;33.7421772;278.0794373;13.6;2687.9;490;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;40.7928698;23.6653595;10.4;1262.8;370;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;35.1570776;505.5371399;12.6;2856.4;460;4;1;0;27;21
Cupressaceae;Cryptomeria_japonica;33.7421772;278.0794373;13.6;2687.9;665;4;0;0;27;21
Cupressaceae;Cryptomeria_japonica;36.6080163;70.04875183;13.3;2242.2;306;4;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.6156102;68.09575653;13.4;2255.9;350;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.6156102;68.09575653;13.4;2255.9;318;3;0;1;27;21
Cupressaceae;Cryptomeria_japonica;36.4560968;656.836731;10.3;1145;300;4;0;1;27;21
